Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
55254,3,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,14300000,1000000,1.5,0.707106781,2,1,3,1.5,0.707106781,2,1,0,0,0,0,0,0,0,0,0,60,0,1000000,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
46236,34,1,1,6,6,6,6,6,0,6,6,6,0,352941.1765,58823.52941,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29411.76471,29411.76471,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,31,329,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5125872,8,7,1659,2514,467,0,207.375,221.2780652,1047,0,359.1428571,420.18386,814.1053854,2.926331364,366133.7143,1320784.35,4954614,73,171258,24465.42857,21945.24622,57169,1001,5125743,854290.5,2033515.304,5004981,2049,0,0,0,0,172,152,1.560710061,1.365621303,0,1047,260.8125,322.5548468,104041.6292,0,0,0,1,0,0,0,0,0,278.2,207.375,359.1428571,172,0,0,0,0,0,0,8,1659,7,2514,8192,262,7,20,0,0,0,0,0,0,0,0,DoS slowloris
21,9669466,9,15,109,188,24,0,12.11111111,9.803627447,34,0,12.53333333,14.54975045,30.71524322,2.482039856,420411.5652,1092482.301,3261598,3,6365245,795655.625,1471113.142,3214324,3,9669415,690672.5,1348625.757,3261598,5,0,0,0,0,296,488,0.930764946,1.55127491,0,34,11.88,12.71586935,161.6933333,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
80,5001683,3,1,0,0,0,0,0,0,0,0,0,0,0,0.799730811,1667227.667,2886874.343,5000703,137,5001683,2500841.5,3535338.037,5000703,980,0,0,0,0,0,0,0,0,0,104,40,0.599798108,0.199932703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,DoS slowloris
21,593,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16863.40641,5059.021922,296.5,327.3904397,528,65,593,593,0,593,593,0,0,0,0,0,0,0,0,0,44,24,3372.681282,1686.340641,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
21,6627499,8,10,75,132,24,0,9.375,10.64944667,34,0,13.2,14.67272602,31.23350151,2.715956653,389852.8824,1063619.443,3256575,3,6627499,946785.5714,1579611.89,3299772,3,6626764,736307.1111,1405578.01,3256575,3,0,0,0,0,264,328,1.207091846,1.508864807,0,34,10.89473684,12.74055091,162.3216374,0,0,0,1,0,0,0,0,1,11.5,9.375,13.2,264,0,0,0,0,0,0,8,75,10,132,29200,227,4,32,0,0,0,0,0,0,0,0,FTP-Patator
80,5021059,6,5,703,1414,356,0,117.1666667,181.5361305,1050,0,282.8,456.923626,421.6242032,2.190772903,502105.9,1568379.157,4965658,19,55401,11080.2,17612.66701,41863,19,5020928,1255232,2499939.593,5005133,1053,0,0,0,0,200,168,1.194967038,0.995805865,0,1050,176.4166667,317.4711034,100787.9015,0,0,0,1,0,0,0,0,0,192.4545455,117.1666667,282.8,200,0,0,0,0,0,0,6,703,5,1414,29200,243,2,32,0,0,0,0,0,0,0,0,PortScan
21,9679375,9,15,101,188,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,29.85729967,2.479498935,420842.3913,1093448.349,3263495,3,6374574,796821.75,1473355.528,3215699,251,9679318,691379.8571,1349797.358,3263495,3,0,0,0,0,296,488,0.9298121,1.549686834,0,34,11.56,12.47691201,155.6733333,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
80,5537889,3,1,0,0,0,0,0,0,0,0,0,0,0,0.72229689,1845963,3196658.254,5537146,170,5537889,2768944.5,3914828.105,5537146,743,0,0,0,0,0,0,0,0,0,104,40,0.541722667,0.180574222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5386396,3,1,0,0,0,0,0,0,0,0,0,0,0,0.742611572,1795465.333,3108998.888,5385428,130,5386396,2693198,3807388.179,5385428,968,0,0,0,0,0,0,0,0,0,104,40,0.556958679,0.185652893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,PortScan
80,3876494,3,1,0,0,0,0,0,0,0,0,0,0,0,1.031860232,1292164.667,2237479.987,3875784,134,3876494,1938247,2740091.103,3875784,710,0,0,0,0,0,0,0,0,0,104,40,0.773895174,0.257965058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,4139304,27,16,4801,17044,602,0,177.8148148,212.617576,7926,0,1065.25,1882.116521,5277.457273,10.38821986,98554.85714,330294.1359,1960112,103,4139304,159204,410994.217,1960112,250,3482404,232160.2667,527514.9539,2002030,151,0,0,0,0,872,520,6.522835723,3.865384132,0,7926,496.4772727,1205.366537,1452908.488,0,0,0,1,0,0,0,0,0,508.0232558,177.8148148,1065.25,872,0,0,0,0,0,0,27,4801,16,17044,29200,333,12,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,508780,4,2,231,0,231,0,57.75,115.5,0,0,0,0,454.0272809,11.79291639,101756,226855.963,507568,32,508780,169593.3333,292728.4251,507607,545,1180,1180,0,1180,1180,0,0,0,0,136,72,7.861944259,3.930972129,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,210,1,1,0,0,0,0,0,0,0,0,0,0,0,9523.809524,210,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4761.904762,4761.904762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
3268,112740690,32,16,6448,1152,403,0,201.5,204.7242047,72,72,72,0,67.41133126,0.425755776,2398738.085,5798697.94,16400000,3,113000000,3636796.452,6848760.823,16400000,3,113000000,7516023.2,8323384.915,16400000,3,1,0,0,0,1024,512,0.283837184,0.141918592,0,403,163.3265306,178.9317127,32016.55782,0,1,0,0,1,0,0,0,0,166.7291667,201.5,72,1024,0,0,0,0,0,0,32,6448,16,1152,377,2079,15,32,359.4285714,11.99801571,380,343,16100000,498804.8203,16400000,15400000,BENIGN
55055,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2308,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,29,256,0,20,0,0,0,0,0,0,0,0,BENIGN
49671,58,1,3,0,0,0,0,0,0,0,0,0,0,0,68965.51724,19.33333333,30.08875759,54,0,0,0,0,0,0,4,2,2.828427125,4,0,0,0,0,0,20,60,17241.37931,51724.13793,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,252,2049,0,20,0,0,0,0,0,0,0,0,BENIGN
389,113095465,48,24,9668,10012,403,0,201.4166667,203.5482935,923,316,417.1666667,231.0809507,174.0122825,0.636630302,1592893.873,4597264.595,16500000,3,113000000,2406286.489,5491986.114,16500000,3,113000000,4917177.522,7084368.263,16500000,3,1,0,0,0,1536,768,0.424420201,0.212210101,0,923,275.109589,233.8332479,54677.98782,0,1,0,0,1,0,0,0,0,278.9305556,201.4166667,417.1666667,1536,0,0,0,0,0,0,48,9668,24,10012,571,2079,23,32,203985.5,575837.2562,1629110,379,13800000,4277541.062,16500000,6737603,BENIGN
80,79099557,7,6,50,11607,20,0,7.142857143,6.094494002,4380,0,1934.5,2177.344966,147.3712425,0.164349846,6591629.75,20400000,71100000,17,78200000,13000000,28600000,71100000,216,908620,181724,404327.3646,905004,17,0,0,0,0,152,132,0.088496071,0.075853775,0,4380,833.0714286,1674.294362,2803261.61,0,0,0,0,1,0,0,0,0,897.1538462,7.142857143,1934.5,152,0,0,0,0,0,0,7,50,6,11607,256,229,5,20,888,0,888,888,39100000,45300000,71100000,7071788,DDoS
55054,109,1,1,6,6,6,6,6,0,6,6,6,0,110091.7431,18348.62385,109,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9174.311927,9174.311927,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,29,256,0,20,0,0,0,0,0,0,0,0,BENIGN
53,23527,1,1,34,109,34,34,34,0,109,109,109,0,6078.123008,85.00871339,23527,0,23527,23527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.5043567,42.5043567,34,109,59,43.30127019,1875,0,0,0,0,0,0,0,0,1,88.5,34,109,32,0,0,0,0,0,0,1,34,1,109,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
22,591,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16920.47377,5076.142132,295.5,260.9224023,480,111,591,591,0,591,591,0,0,0,0,0,0,0,0,0,44,24,3384.094755,1692.047377,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
1845,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
80,5848206,3,1,0,0,0,0,0,0,0,0,0,0,0,0.683970435,1949402,3375712.479,5847339,115,5848206,2924103,4134079.997,5847339,867,0,0,0,0,0,0,0,0,0,104,40,0.512977826,0.170992609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
21,6511621,8,10,70,132,23,0,8.75,9.779716619,34,0,13.2,14.67272602,31.02146148,2.764288646,383036.5294,1064350.103,3248697,3,6511621,930231.5714,1587097.074,3291903,4,6510958,723439.7778,1410206.581,3248697,3,0,0,0,0,264,328,1.228572732,1.535715915,0,34,10.63157895,12.50426828,156.3567251,0,0,0,1,0,0,0,0,1,11.22222222,8.75,13.2,264,0,0,0,0,0,0,8,70,10,132,29200,227,4,32,0,0,0,0,0,0,0,0,FTP-Patator
22,1266342,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7595.10464,67.12246771,15075.5,104051.3997,948537,0,1266342,31658.55,159355.2595,996324,2,317671,7387.697674,19636.44809,104616,1,0,0,0,0,1328,1424,32.37671972,34.74574799,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
80,5018079,6,5,703,1413,356,0,117.1666667,181.5361305,1049,0,282.6,456.5038883,421.6753064,2.192073899,501807.9,1566571.74,4960208,20,57871,11574.2,18030.54377,42532,20,5017957,1254489.25,2497205.938,5000284,960,0,0,0,0,200,168,1.195676672,0.996397227,0,1049,176.3333333,317.2209821,100629.1515,0,0,0,1,0,0,0,0,0,192.3636364,117.1666667,282.6,200,0,0,0,0,0,0,6,703,5,1413,29200,243,2,32,0,0,0,0,0,0,0,0,PortScan
80,509869,4,2,231,0,231,0,57.75,115.5,0,0,0,0,453.0575501,11.76772857,101973.8,227519.0043,508972,74,509869,169956.3333,293688.0921,509078,137,823,823,0,823,823,0,0,0,0,136,72,7.845152382,3.922576191,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
443,102,1,1,2,6,2,2,2,0,6,6,6,0,78431.37255,19607.84314,102,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,9803.921569,9803.921569,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
21,335,2,1,14,0,14,0,7,9.899494937,0,0,0,0,41791.04478,8955.223881,167.5,122.3294731,254,81,335,335,0,335,335,0,0,0,0,0,1,0,0,0,64,20,5970.149254,2985.074627,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
21,80,1,1,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12500,12500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0,0,0,0,0,0,0,0,FTP-Patator
80,31485275,204,105,43523,80534,602,0,213.3480392,226.6321023,5792,0,766.9904762,671.9407955,3940.159328,9.814111517,102224.9188,263331.4971,1085229,3,31500000,155084.9212,311766.2933,1085229,3,31500000,302741.8269,409178.5262,1089022,3,0,0,0,0,6536,3368,6.479219254,3.334892263,0,5792,400.183871,504.9647254,254989.3738,0,0,0,1,0,0,0,0,0,401.4789644,213.3480392,766.9904762,6536,0,0,0,0,0,0,204,43523,105,80534,29200,1172,101,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
49666,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
8080,82050,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4143.814747,85.31383303,13675,32528.21995,80070,19,82050,27350,46779.48077,81365,19,80648,40324,56209.33225,80070,578,0,0,0,0,92,72,48.75076173,36.5630713,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
55153,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,79731718,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,146.2027947,0.163046781,6644309.833,20300000,70600000,44,78400000,11200000,26400000,70600000,183,1357061,339265.25,675686.8666,1352792,138,0,0,0,0,172,112,0.100336481,0.062710301,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,911,0,911,911,39200000,44400000,70600000,7766504,DDoS
8080,80984,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4198.36017,86.43682703,13497.33333,32102.2667,79023,49,80984,26994.66667,46232.02055,80378,49,79665,39832.5,55423.73662,79023,642,0,0,0,0,92,72,49.39247259,37.04435444,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
54925,42,1,1,6,6,6,6,6,0,6,6,6,0,285714.2857,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,32,256,0,20,0,0,0,0,0,0,0,0,BENIGN
0,54760,4,0,0,0,0,0,0,0,0,0,0,0,0,73.04601899,18253.33333,30469.83535,53431,108,54760,18253.33333,30469.83535,53431,108,0,0,0,0,0,0,0,0,0,0,0,73.04601899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
88,1075,9,9,3100,3030,1550,0,344.4444444,683.4857554,1515,0,336.6666667,668.052206,5702325.581,16744.18605,63.23529412,167.8878083,709,1,1075,134.375,255.3266465,762,1,1009,126.125,243.2573226,709,1,0,0,0,0,204,204,8372.093023,8372.093023,0,1550,322.6315789,641.9466238,412095.4678,0,0,0,1,0,0,0,0,1,340.5555556,344.4444444,336.6666667,204,0,0,0,0,0,0,9,3100,9,3030,8192,0,2,20,0,0,0,0,0,0,0,0,BENIGN
123,30352,1,1,48,48,48,48,48,0,48,48,48,0,3162.888772,65.89351608,30352,0,30352,30352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.94675804,32.94675804,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,94,1,1,2,6,2,2,2,0,6,6,6,0,85106.38298,21276.59574,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10638.29787,10638.29787,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
443,60261928,9,7,2330,4221,1093,0,258.8888889,409.7021615,1460,0,603,653.5941656,108.7087688,0.265507602,4017461.867,15500000,60000000,1,60300000,7532741,21200000,60000000,311,211947,35324.5,27504.33405,57109,48,0,0,0,0,192,152,0.149348026,0.116159576,0,1460,385.3529412,532.0940872,283124.1176,0,0,0,1,0,0,0,0,0,409.4375,258.8888889,603,192,0,0,0,0,0,0,9,2330,7,4221,8192,513,8,20,0,0,0,0,0,0,0,0,BENIGN
80,5088371,4,4,358,763,358,0,89.5,179,763,0,190.75,381.5,220.306263,1.572212404,726910.1429,1885618.448,5002505,4,85866,28622,48725.89401,84883,4,5088295,1696098.333,2864350.285,5003217,980,0,0,0,0,136,136,0.786106202,0.786106202,0,763,124.5555556,267.0922645,71338.27778,0,0,0,1,0,0,0,0,1,140.125,89.5,190.75,136,0,0,0,0,0,0,4,358,4,763,29200,235,1,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
443,54,1,1,2,6,2,2,2,0,6,6,6,0,148148.1481,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
1846,42,1,1,6,6,6,6,6,0,6,6,6,0,285714.2857,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
88,986,9,6,3100,3030,1550,0,344.4444444,683.4857554,1515,0,505,782.3426359,6217038.54,15212.98174,70.42857143,182.1084691,696,1,986,123.25,268.4142587,785,1,889,177.8,300.8308495,697,1,0,0,0,0,204,144,9127.789047,6085.192698,0,1550,383.125,685.4144124,469792.9167,0,0,0,1,0,0,0,0,0,408.6666667,344.4444444,505,204,0,0,0,0,0,0,9,3100,6,3030,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
80,508471,4,2,231,0,231,0,57.75,115.5,0,0,0,0,454.3031953,11.80008299,101694.2,226897.8297,507581,37,508471,169490.3333,292836.0617,507628,37,842,842,0,842,842,0,0,0,0,136,72,7.866721996,3.933360998,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
135,14263712,21,12,1664,1784,168,0,79.23809524,85.18797143,268,0,148.6666667,84.88423489,241.7323064,2.313563258,445741,1978382.148,11100000,1,14300000,713185.6,2487010.106,11100000,1,3124260,284023.6364,663060.7968,2017717,4,0,0,0,0,444,264,1.472267528,0.84129573,0,268,101.4117647,90.75512095,8236.491979,0,0,0,1,0,0,0,0,0,104.4848485,79.23809524,148.6666667,444,0,0,0,0,0,0,21,1664,12,1784,8192,2050,10,20,0,0,0,0,0,0,0,0,BENIGN
80,510943,4,2,231,0,231,0,57.75,115.5,0,0,0,0,452.105225,11.74299286,102188.6,228112.8387,510249,4,510943,170314.3333,294421.6823,510283,4,649,649,0,649,649,0,0,0,0,136,72,7.828661906,3.914330953,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,508802,4,2,231,0,231,0,57.75,115.5,0,0,0,0,454.0076493,11.79240648,101760.4,226945.1161,507732,48,508802,169600.6667,292871.9244,507780,377,973,973,0,973,973,0,0,0,0,136,72,7.861604318,3.930802159,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
1031,8,1,1,6,6,6,6,6,0,6,6,6,0,1500000,250000,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,125000,125000,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,2053,255,0,20,0,0,0,0,0,0,0,0,BENIGN
80,52,1,1,0,0,0,0,0,0,0,0,0,0,0,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,253,243,0,32,0,0,0,0,0,0,0,0,PortScan
8080,60202640,9,9,322,256,322,0,35.77777778,107.3333333,256,0,28.44444444,85.33333333,9.600907867,0.29899021,3541331.765,4901981.331,10200000,47,51200000,6396441.875,5268489.909,10200000,234,60200000,7518953.625,4645137.318,10300000,637,0,0,0,0,296,296,0.149495105,0.149495105,0,322,30.42105263,91.78375297,8424.25731,0,0,0,1,0,0,0,0,1,32.11111111,35.77777778,28.44444444,296,0,0,0,0,0,0,9,322,9,256,29200,110,1,32,63678.2,22252.53596,103175,50911,10200000,34941.27201,10200000,10100000,Bot
21,18,2,0,14,0,14,0,7,9.899494937,0,0,0,0,777777.7778,111111.1111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,1,0,0,0,64,0,111111.1111,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
138,76354195,42,0,9471,0,237,214,225.5,11.63939903,0,0,0,0,124.040336,0.550068009,1862297.439,11900000,76400000,1,76400000,1862297.439,11900000,76400000,1,0,0,0,0,0,0,0,0,0,840,0,0.550068009,0,214,237,225.7674419,11.63295239,135.3255814,0,0,0,0,0,0,0,0,0,231.1428571,225.5,0,840,0,0,0,0,0,0,42,9471,0,0,-1,-1,41,20,35,0,35,35,76400000,0,76400000,76400000,BENIGN
80,509755,4,2,231,0,231,0,57.75,115.5,0,0,0,0,453.1588704,11.77036027,101951,227478.0883,508876,35,509755,169918.3333,293576.3144,508911,245,835,835,0,835,835,0,0,0,0,136,72,7.846906847,3.923453424,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
21,152547,19,25,206,480,43,0,10.84210526,11.90360897,51,0,19.2,14.20387271,4496.974703,288.4356952,3547.604651,13902.31648,78771,1,152541,8474.5,28610.66811,120102,3,152408,6350.333333,18298.27859,78771,1,0,0,0,0,404,524,124.5517775,163.8839177,0,51,15.24444444,13.8040764,190.5525253,0,0,0,1,0,0,0,0,1,15.59090909,10.84210526,19.2,404,0,0,0,0,0,0,19,206,25,480,8192,229,17,20,0,0,0,0,0,0,0,0,BENIGN
80,10453138,4,0,24,0,6,6,6,0,0,0,0,0,2.29596127,0.382660212,3484379.333,6034519.285,10500000,290,10500000,3484379.333,6034519.285,10500000,290,0,0,0,0,0,0,0,0,0,80,0,0.382660212,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,696,0,696,696,10500000,0,10500000,10500000,DDoS
80,5587532,3,1,0,0,0,0,0,0,0,0,0,0,0,0.715879569,1862510.667,3225354.297,5586829,119,5587532,2793766,3949987.575,5586829,703,0,0,0,0,0,0,0,0,0,104,40,0.536909677,0.178969892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
